	Plate	Well	Frames	Well Number	Control Type	Original Gene Target	Plate_Map_Name	Gene_Replicate	Site	DNA
4894	LT0126_31	N21	50	333	positive control	COPB	LT0126_31_333	1	1	LT0126_31/LT0126_31_333_50.tif
4895	LT0126_31	N24	50	336	positive control	COPB	LT0126_31_336	1	1	LT0126_31/LT0126_31_336_50.tif
4896	LT0126_31	O16	50	352	negative control	negative control	LT0126_31_352	1	1	LT0126_31/LT0126_31_352_50.tif
4897	LT0126_31	P3	50	363	negative control	negative control	LT0126_31_363	1	1	LT0126_31/LT0126_31_363_50.tif
4898	LT0126_31	P21	50	381	positive control	COPB	LT0126_31_381	1	1	LT0126_31/LT0126_31_381_50.tif
4899	LT0126_31	P24	50	384	positive control	COPB	LT0126_31_384	1	1	LT0126_31/LT0126_31_384_50.tif
4900	LT0126_38	A4	50	4	positive control	ENSG00000149503	LT0126_38_4	1	1	LT0126_38/LT0126_38_4_50.tif
4901	LT0126_38	A15	50	15	negative control	negative control	LT0126_38_15	1	1	LT0126_38/LT0126_38_15_50.tif
4902	LT0126_38	B2	50	26	negative control	negative control	LT0126_38_26	1	1	LT0126_38/LT0126_38_26_50.tif
4903	LT0126_38	C1	50	49	positive control	ENSG00000149503	LT0126_38_49	1	1	LT0126_38/LT0126_38_49_50.tif
4904	LT0126_38	C15	50	63	negative control	negative control	LT0126_38_63	1	1	LT0126_38/LT0126_38_63_50.tif
4905	LT0126_38	D2	50	74	negative control	negative control	LT0126_38_74	1	1	LT0126_38/LT0126_38_74_50.tif
4906	LT0126_38	M16	50	304	negative control	negative control	LT0126_38_304	1	1	LT0126_38/LT0126_38_304_50.tif
4907	LT0126_38	N3	50	315	negative control	negative control	LT0126_38_315	1	1	LT0126_38/LT0126_38_315_50.tif
4908	LT0126_38	N21	50	333	positive control	COPB	LT0126_38_333	1	1	LT0126_38/LT0126_38_333_50.tif
4909	LT0126_38	N24	50	336	positive control	COPB	LT0126_38_336	1	1	LT0126_38/LT0126_38_336_50.tif
4910	LT0126_38	O16	50	352	negative control	negative control	LT0126_38_352	1	1	LT0126_38/LT0126_38_352_50.tif
4911	LT0126_38	P3	50	363	negative control	negative control	LT0126_38_363	1	1	LT0126_38/LT0126_38_363_50.tif
4912	LT0126_38	P21	50	381	positive control	COPB	LT0126_38_381	1	1	LT0126_38/LT0126_38_381_50.tif
4913	LT0126_38	P24	50	384	positive control	COPB	LT0126_38_384	1	1	LT0126_38/LT0126_38_384_50.tif
4914	LT0127_01	A4	50	4	positive control	ENSG00000149503	LT0127_01_4	1	1	LT0127_01/LT0127_01_4_50.tif
4915	LT0127_01	A15	50	15	negative control	negative control	LT0127_01_15	1	1	LT0127_01/LT0127_01_15_50.tif
4916	LT0127_01	B2	50	26	negative control	negative control	LT0127_01_26	1	1	LT0127_01/LT0127_01_26_50.tif
4917	LT0127_01	C1	50	49	positive control	ENSG00000149503	LT0127_01_49	1	1	LT0127_01/LT0127_01_49_50.tif
4918	LT0127_01	C4	50	52	positive control	ENSG00000149503	LT0127_01_52	1	1	LT0127_01/LT0127_01_52_50.tif
4919	LT0127_01	C15	50	63	negative control	negative control	LT0127_01_63	1	1	LT0127_01/LT0127_01_63_50.tif
4920	LT0127_01	D2	50	74	negative control	negative control	LT0127_01_74	1	1	LT0127_01/LT0127_01_74_50.tif
4921	LT0127_01	M16	50	304	negative control	negative control	LT0127_01_304	1	1	LT0127_01/LT0127_01_304_50.tif
4922	LT0127_01	N3	50	315	negative control	negative control	LT0127_01_315	1	1	LT0127_01/LT0127_01_315_50.tif
4923	LT0127_01	N21	50	333	positive control	COPB	LT0127_01_333	1	1	LT0127_01/LT0127_01_333_50.tif
4924	LT0127_01	N24	50	336	positive control	COPB	LT0127_01_336	1	1	LT0127_01/LT0127_01_336_50.tif
4925	LT0127_01	O16	50	352	negative control	negative control	LT0127_01_352	1	1	LT0127_01/LT0127_01_352_50.tif
4926	LT0127_01	P3	50	363	negative control	negative control	LT0127_01_363	1	1	LT0127_01/LT0127_01_363_50.tif
4927	LT0127_01	P21	50	381	positive control	COPB	LT0127_01_381	1	1	LT0127_01/LT0127_01_381_50.tif
4928	LT0127_01	P24	50	384	positive control	COPB	LT0127_01_384	1	1	LT0127_01/LT0127_01_384_50.tif
4929	LT0127_33	A4	50	4	positive control	ENSG00000149503	LT0127_33_4	1	1	LT0127_33/LT0127_33_4_50.tif
4930	LT0127_33	A15	50	15	negative control	negative control	LT0127_33_15	1	1	LT0127_33/LT0127_33_15_50.tif
4931	LT0127_33	B2	50	26	negative control	negative control	LT0127_33_26	1	1	LT0127_33/LT0127_33_26_50.tif
4932	LT0127_33	C1	50	49	positive control	ENSG00000149503	LT0127_33_49	1	1	LT0127_33/LT0127_33_49_50.tif
4933	LT0127_33	C4	50	52	positive control	ENSG00000149503	LT0127_33_52	1	1	LT0127_33/LT0127_33_52_50.tif
4934	LT0127_33	C15	50	63	negative control	negative control	LT0127_33_63	1	1	LT0127_33/LT0127_33_63_50.tif
4935	LT0127_33	D2	50	74	negative control	negative control	LT0127_33_74	1	1	LT0127_33/LT0127_33_74_50.tif
4936	LT0127_33	M16	50	304	negative control	negative control	LT0127_33_304	1	1	LT0127_33/LT0127_33_304_50.tif
4937	LT0127_33	N3	50	315	negative control	negative control	LT0127_33_315	1	1	LT0127_33/LT0127_33_315_50.tif
4938	LT0127_33	N21	50	333	positive control	COPB	LT0127_33_333	1	1	LT0127_33/LT0127_33_333_50.tif
4939	LT0127_33	N24	50	336	positive control	COPB	LT0127_33_336	1	1	LT0127_33/LT0127_33_336_50.tif
4940	LT0127_33	O16	50	352	negative control	negative control	LT0127_33_352	1	1	LT0127_33/LT0127_33_352_50.tif
4941	LT0127_33	P3	50	363	negative control	negative control	LT0127_33_363	1	1	LT0127_33/LT0127_33_363_50.tif
4942	LT0127_33	P21	50	381	positive control	COPB	LT0127_33_381	1	1	LT0127_33/LT0127_33_381_50.tif
4943	LT0127_33	P24	50	384	positive control	COPB	LT0127_33_384	1	1	LT0127_33/LT0127_33_384_50.tif
4944	LT0127_43	A4	50	4	positive control	ENSG00000149503	LT0127_43_4	1	1	LT0127_43/LT0127_43_4_50.tif
4945	LT0127_43	A15	50	15	negative control	negative control	LT0127_43_15	1	1	LT0127_43/LT0127_43_15_50.tif
4946	LT0127_43	B2	50	26	negative control	negative control	LT0127_43_26	1	1	LT0127_43/LT0127_43_26_50.tif
4947	LT0127_43	C1	50	49	positive control	ENSG00000149503	LT0127_43_49	1	1	LT0127_43/LT0127_43_49_50.tif
4948	LT0127_43	C4	50	52	positive control	ENSG00000149503	LT0127_43_52	1	1	LT0127_43/LT0127_43_52_50.tif
4949	LT0127_43	C15	50	63	negative control	negative control	LT0127_43_63	1	1	LT0127_43/LT0127_43_63_50.tif
4950	LT0127_43	D2	50	74	negative control	negative control	LT0127_43_74	1	1	LT0127_43/LT0127_43_74_50.tif
4951	LT0127_43	M16	50	304	negative control	negative control	LT0127_43_304	1	1	LT0127_43/LT0127_43_304_50.tif
4952	LT0127_43	N3	50	315	negative control	negative control	LT0127_43_315	1	1	LT0127_43/LT0127_43_315_50.tif
4953	LT0127_43	N21	50	333	positive control	COPB	LT0127_43_333	1	1	LT0127_43/LT0127_43_333_50.tif
4954	LT0127_43	N24	50	336	positive control	COPB	LT0127_43_336	1	1	LT0127_43/LT0127_43_336_50.tif
4955	LT0127_43	O16	50	352	negative control	negative control	LT0127_43_352	1	1	LT0127_43/LT0127_43_352_50.tif
4956	LT0127_43	P3	50	363	negative control	negative control	LT0127_43_363	1	1	LT0127_43/LT0127_43_363_50.tif
4957	LT0127_43	P21	50	381	positive control	COPB	LT0127_43_381	1	1	LT0127_43/LT0127_43_381_50.tif
4958	LT0127_43	P24	50	384	positive control	COPB	LT0127_43_384	1	1	LT0127_43/LT0127_43_384_50.tif
4959	LT0128_01	A4	50	4	positive control	ENSG00000149503	LT0128_01_4	1	1	LT0128_01/LT0128_01_4_50.tif
4960	LT0128_01	A15	50	15	negative control	negative control	LT0128_01_15	1	1	LT0128_01/LT0128_01_15_50.tif
4961	LT0128_01	B2	50	26	negative control	negative control	LT0128_01_26	1	1	LT0128_01/LT0128_01_26_50.tif
4962	LT0128_01	C1	50	49	positive control	ENSG00000149503	LT0128_01_49	1	1	LT0128_01/LT0128_01_49_50.tif
4963	LT0128_01	C4	50	52	positive control	ENSG00000149503	LT0128_01_52	1	1	LT0128_01/LT0128_01_52_50.tif
4964	LT0128_01	C15	50	63	negative control	negative control	LT0128_01_63	1	1	LT0128_01/LT0128_01_63_50.tif
4965	LT0128_01	D2	50	74	negative control	negative control	LT0128_01_74	1	1	LT0128_01/LT0128_01_74_50.tif
4966	LT0128_01	M16	50	304	negative control	negative control	LT0128_01_304	1	1	LT0128_01/LT0128_01_304_50.tif
4967	LT0128_01	N3	50	315	negative control	negative control	LT0128_01_315	1	1	LT0128_01/LT0128_01_315_50.tif
4968	LT0128_01	N21	50	333	positive control	COPB	LT0128_01_333	1	1	LT0128_01/LT0128_01_333_50.tif
4969	LT0128_01	N24	50	336	positive control	COPB	LT0128_01_336	1	1	LT0128_01/LT0128_01_336_50.tif
4970	LT0128_01	O16	50	352	negative control	negative control	LT0128_01_352	1	1	LT0128_01/LT0128_01_352_50.tif
4971	LT0128_01	P3	50	363	negative control	negative control	LT0128_01_363	1	1	LT0128_01/LT0128_01_363_50.tif
4972	LT0128_01	P21	50	381	positive control	COPB	LT0128_01_381	1	1	LT0128_01/LT0128_01_381_50.tif
4973	LT0128_01	P24	50	384	positive control	COPB	LT0128_01_384	1	1	LT0128_01/LT0128_01_384_50.tif
4974	LT0128_07	A4	50	4	positive control	ENSG00000149503	LT0128_07_4	1	1	LT0128_07/LT0128_07_4_50.tif
4975	LT0128_07	A15	50	15	negative control	negative control	LT0128_07_15	1	1	LT0128_07/LT0128_07_15_50.tif
4976	LT0128_07	B2	50	26	negative control	negative control	LT0128_07_26	1	1	LT0128_07/LT0128_07_26_50.tif
4977	LT0128_07	C1	50	49	positive control	ENSG00000149503	LT0128_07_49	1	1	LT0128_07/LT0128_07_49_50.tif
4978	LT0128_07	C4	50	52	positive control	ENSG00000149503	LT0128_07_52	1	1	LT0128_07/LT0128_07_52_50.tif
4979	LT0128_07	C15	50	63	negative control	negative control	LT0128_07_63	1	1	LT0128_07/LT0128_07_63_50.tif
4980	LT0128_07	D2	50	74	negative control	negative control	LT0128_07_74	1	1	LT0128_07/LT0128_07_74_50.tif
4981	LT0128_07	M16	50	304	negative control	negative control	LT0128_07_304	1	1	LT0128_07/LT0128_07_304_50.tif
4982	LT0128_07	N3	50	315	negative control	negative control	LT0128_07_315	1	1	LT0128_07/LT0128_07_315_50.tif
4983	LT0128_07	N21	50	333	positive control	COPB	LT0128_07_333	1	1	LT0128_07/LT0128_07_333_50.tif
4984	LT0128_07	N24	50	336	positive control	COPB	LT0128_07_336	1	1	LT0128_07/LT0128_07_336_50.tif
4985	LT0128_07	O16	50	352	negative control	negative control	LT0128_07_352	1	1	LT0128_07/LT0128_07_352_50.tif
4986	LT0128_07	P3	50	363	negative control	negative control	LT0128_07_363	1	1	LT0128_07/LT0128_07_363_50.tif
4987	LT0128_07	P21	50	381	positive control	COPB	LT0128_07_381	1	1	LT0128_07/LT0128_07_381_50.tif
4988	LT0128_07	P24	50	384	positive control	COPB	LT0128_07_384	1	1	LT0128_07/LT0128_07_384_50.tif
4989	LT0128_08	A4	50	4	positive control	ENSG00000149503	LT0128_08_4	1	1	LT0128_08/LT0128_08_4_50.tif
4990	LT0128_08	A15	50	15	negative control	negative control	LT0128_08_15	1	1	LT0128_08/LT0128_08_15_50.tif
4991	LT0128_08	B2	50	26	negative control	negative control	LT0128_08_26	1	1	LT0128_08/LT0128_08_26_50.tif
4992	LT0128_08	C1	50	49	positive control	ENSG00000149503	LT0128_08_49	1	1	LT0128_08/LT0128_08_49_50.tif
4993	LT0128_08	C4	50	52	positive control	ENSG00000149503	LT0128_08_52	1	1	LT0128_08/LT0128_08_52_50.tif
4994	LT0128_08	C15	50	63	negative control	negative control	LT0128_08_63	1	1	LT0128_08/LT0128_08_63_50.tif
4995	LT0128_08	D2	50	74	negative control	negative control	LT0128_08_74	1	1	LT0128_08/LT0128_08_74_50.tif
4996	LT0128_08	M16	50	304	negative control	negative control	LT0128_08_304	1	1	LT0128_08/LT0128_08_304_50.tif
4997	LT0128_08	N3	50	315	negative control	negative control	LT0128_08_315	1	1	LT0128_08/LT0128_08_315_50.tif
4998	LT0128_08	N21	50	333	positive control	COPB	LT0128_08_333	1	1	LT0128_08/LT0128_08_333_50.tif
4999	LT0128_08	N24	50	336	positive control	COPB	LT0128_08_336	1	1	LT0128_08/LT0128_08_336_50.tif
5000	LT0128_08	O16	50	352	negative control	negative control	LT0128_08_352	1	1	LT0128_08/LT0128_08_352_50.tif
5001	LT0128_08	P3	50	363	negative control	negative control	LT0128_08_363	1	1	LT0128_08/LT0128_08_363_50.tif
5002	LT0128_08	P21	50	381	positive control	COPB	LT0128_08_381	1	1	LT0128_08/LT0128_08_381_50.tif
5003	LT0128_08	P24	50	384	positive control	COPB	LT0128_08_384	1	1	LT0128_08/LT0128_08_384_50.tif
5004	LT0128_16	A4	50	4	positive control	ENSG00000149503	LT0128_16_4	1	1	LT0128_16/LT0128_16_4_50.tif
5005	LT0128_16	A15	50	15	negative control	negative control	LT0128_16_15	1	1	LT0128_16/LT0128_16_15_50.tif
5006	LT0128_16	B2	50	26	negative control	negative control	LT0128_16_26	1	1	LT0128_16/LT0128_16_26_50.tif
5007	LT0128_16	C1	50	49	positive control	ENSG00000149503	LT0128_16_49	1	1	LT0128_16/LT0128_16_49_50.tif
5008	LT0128_16	C4	50	52	positive control	ENSG00000149503	LT0128_16_52	1	1	LT0128_16/LT0128_16_52_50.tif
5009	LT0128_16	C15	50	63	negative control	negative control	LT0128_16_63	1	1	LT0128_16/LT0128_16_63_50.tif
5010	LT0128_16	D2	50	74	negative control	negative control	LT0128_16_74	1	1	LT0128_16/LT0128_16_74_50.tif
5011	LT0128_16	M16	50	304	negative control	negative control	LT0128_16_304	1	1	LT0128_16/LT0128_16_304_50.tif
5012	LT0128_16	N3	50	315	negative control	negative control	LT0128_16_315	1	1	LT0128_16/LT0128_16_315_50.tif
5013	LT0128_16	N21	50	333	positive control	COPB	LT0128_16_333	1	1	LT0128_16/LT0128_16_333_50.tif
5014	LT0128_16	N24	50	336	positive control	COPB	LT0128_16_336	1	1	LT0128_16/LT0128_16_336_50.tif
5015	LT0128_16	O16	50	352	negative control	negative control	LT0128_16_352	1	1	LT0128_16/LT0128_16_352_50.tif
5016	LT0128_16	P3	50	363	negative control	negative control	LT0128_16_363	1	1	LT0128_16/LT0128_16_363_50.tif
5017	LT0128_16	P21	50	381	positive control	COPB	LT0128_16_381	1	1	LT0128_16/LT0128_16_381_50.tif
5018	LT0128_16	P24	50	384	positive control	COPB	LT0128_16_384	1	1	LT0128_16/LT0128_16_384_50.tif
5019	LT0129_37	A4	50	4	positive control	ENSG00000149503	LT0129_37_4	1	1	LT0129_37/LT0129_37_4_50.tif
5020	LT0129_37	A15	50	15	negative control	negative control	LT0129_37_15	1	1	LT0129_37/LT0129_37_15_50.tif
5021	LT0129_37	B2	50	26	negative control	negative control	LT0129_37_26	1	1	LT0129_37/LT0129_37_26_50.tif
5022	LT0129_37	C1	50	49	positive control	ENSG00000149503	LT0129_37_49	1	1	LT0129_37/LT0129_37_49_50.tif
5023	LT0129_37	C4	50	52	positive control	ENSG00000149503	LT0129_37_52	1	1	LT0129_37/LT0129_37_52_50.tif
5024	LT0129_37	C15	50	63	negative control	negative control	LT0129_37_63	1	1	LT0129_37/LT0129_37_63_50.tif
5025	LT0129_37	D2	50	74	negative control	negative control	LT0129_37_74	1	1	LT0129_37/LT0129_37_74_50.tif
5026	LT0129_37	M16	50	304	negative control	negative control	LT0129_37_304	1	1	LT0129_37/LT0129_37_304_50.tif
5027	LT0129_37	N3	50	315	negative control	negative control	LT0129_37_315	1	1	LT0129_37/LT0129_37_315_50.tif
5028	LT0129_37	N21	50	333	positive control	COPB	LT0129_37_333	1	1	LT0129_37/LT0129_37_333_50.tif
5029	LT0129_37	N24	50	336	positive control	COPB	LT0129_37_336	1	1	LT0129_37/LT0129_37_336_50.tif
5030	LT0129_37	O16	50	352	negative control	negative control	LT0129_37_352	1	1	LT0129_37/LT0129_37_352_50.tif
5031	LT0129_37	P3	50	363	negative control	negative control	LT0129_37_363	1	1	LT0129_37/LT0129_37_363_50.tif
5032	LT0129_37	P21	50	381	positive control	COPB	LT0129_37_381	1	1	LT0129_37/LT0129_37_381_50.tif
5033	LT0129_37	P24	50	384	positive control	COPB	LT0129_37_384	1	1	LT0129_37/LT0129_37_384_50.tif
5034	LT0129_50	A4	50	4	positive control	ENSG00000149503	LT0129_50_4	1	1	LT0129_50/LT0129_50_4_50.tif
5035	LT0129_50	A15	50	15	negative control	negative control	LT0129_50_15	1	1	LT0129_50/LT0129_50_15_50.tif
5036	LT0129_50	B2	50	26	negative control	negative control	LT0129_50_26	1	1	LT0129_50/LT0129_50_26_50.tif
5037	LT0129_50	C1	50	49	positive control	ENSG00000149503	LT0129_50_49	1	1	LT0129_50/LT0129_50_49_50.tif
5038	LT0129_50	C4	50	52	positive control	ENSG00000149503	LT0129_50_52	1	1	LT0129_50/LT0129_50_52_50.tif
5039	LT0129_50	C15	50	63	negative control	negative control	LT0129_50_63	1	1	LT0129_50/LT0129_50_63_50.tif
5040	LT0129_50	D2	50	74	negative control	negative control	LT0129_50_74	1	1	LT0129_50/LT0129_50_74_50.tif
5041	LT0129_50	M16	50	304	negative control	negative control	LT0129_50_304	1	1	LT0129_50/LT0129_50_304_50.tif
5042	LT0129_50	N3	50	315	negative control	negative control	LT0129_50_315	1	1	LT0129_50/LT0129_50_315_50.tif
5043	LT0129_50	N21	50	333	positive control	COPB	LT0129_50_333	1	1	LT0129_50/LT0129_50_333_50.tif
5044	LT0129_50	N24	50	336	positive control	COPB	LT0129_50_336	1	1	LT0129_50/LT0129_50_336_50.tif
5045	LT0129_50	O16	50	352	negative control	negative control	LT0129_50_352	1	1	LT0129_50/LT0129_50_352_50.tif
5046	LT0129_50	P3	50	363	negative control	negative control	LT0129_50_363	1	1	LT0129_50/LT0129_50_363_50.tif
5047	LT0129_50	P21	50	381	positive control	COPB	LT0129_50_381	1	1	LT0129_50/LT0129_50_381_50.tif
5048	LT0129_50	P24	50	384	positive control	COPB	LT0129_50_384	1	1	LT0129_50/LT0129_50_384_50.tif
5049	LT0129_52	A4	50	4	positive control	ENSG00000149503	LT0129_52_4	1	1	LT0129_52/LT0129_52_4_50.tif
5050	LT0129_52	A15	50	15	negative control	negative control	LT0129_52_15	1	1	LT0129_52/LT0129_52_15_50.tif
5051	LT0129_52	B2	50	26	negative control	negative control	LT0129_52_26	1	1	LT0129_52/LT0129_52_26_50.tif
5052	LT0129_52	C1	50	49	positive control	ENSG00000149503	LT0129_52_49	1	1	LT0129_52/LT0129_52_49_50.tif
5053	LT0129_52	C4	50	52	positive control	ENSG00000149503	LT0129_52_52	1	1	LT0129_52/LT0129_52_52_50.tif
5054	LT0129_52	C15	50	63	negative control	negative control	LT0129_52_63	1	1	LT0129_52/LT0129_52_63_50.tif
5055	LT0129_52	D2	50	74	negative control	negative control	LT0129_52_74	1	1	LT0129_52/LT0129_52_74_50.tif
5056	LT0129_52	M16	50	304	negative control	negative control	LT0129_52_304	1	1	LT0129_52/LT0129_52_304_50.tif
5057	LT0129_52	N3	50	315	negative control	negative control	LT0129_52_315	1	1	LT0129_52/LT0129_52_315_50.tif
5058	LT0129_52	N21	50	333	positive control	COPB	LT0129_52_333	1	1	LT0129_52/LT0129_52_333_50.tif
5059	LT0129_52	N24	50	336	positive control	COPB	LT0129_52_336	1	1	LT0129_52/LT0129_52_336_50.tif
5060	LT0129_52	O16	50	352	negative control	negative control	LT0129_52_352	1	1	LT0129_52/LT0129_52_352_50.tif
5061	LT0129_52	P3	50	363	negative control	negative control	LT0129_52_363	1	1	LT0129_52/LT0129_52_363_50.tif
5062	LT0129_52	P21	50	381	positive control	COPB	LT0129_52_381	1	1	LT0129_52/LT0129_52_381_50.tif
5063	LT0129_52	P24	50	384	positive control	COPB	LT0129_52_384	1	1	LT0129_52/LT0129_52_384_50.tif
5064	LT0130_01	A4	50	4	positive control	ENSG00000149503	LT0130_01_4	1	1	LT0130_01/LT0130_01_4_50.tif
5065	LT0130_01	A15	50	15	negative control	negative control	LT0130_01_15	1	1	LT0130_01/LT0130_01_15_50.tif
5066	LT0130_01	B2	50	26	negative control	negative control	LT0130_01_26	1	1	LT0130_01/LT0130_01_26_50.tif
5067	LT0130_01	C1	50	49	positive control	ENSG00000149503	LT0130_01_49	1	1	LT0130_01/LT0130_01_49_50.tif
5068	LT0130_01	C4	50	52	positive control	ENSG00000149503	LT0130_01_52	1	1	LT0130_01/LT0130_01_52_50.tif
5069	LT0130_01	C15	50	63	negative control	negative control	LT0130_01_63	1	1	LT0130_01/LT0130_01_63_50.tif
5070	LT0130_01	D2	50	74	negative control	negative control	LT0130_01_74	1	1	LT0130_01/LT0130_01_74_50.tif
5071	LT0130_01	M16	50	304	negative control	negative control	LT0130_01_304	1	1	LT0130_01/LT0130_01_304_50.tif
5072	LT0130_01	N3	50	315	negative control	negative control	LT0130_01_315	1	1	LT0130_01/LT0130_01_315_50.tif
5073	LT0130_01	N21	50	333	positive control	COPB	LT0130_01_333	1	1	LT0130_01/LT0130_01_333_50.tif
5074	LT0130_01	N24	50	336	positive control	COPB	LT0130_01_336	1	1	LT0130_01/LT0130_01_336_50.tif
5075	LT0130_01	O16	50	352	negative control	negative control	LT0130_01_352	1	1	LT0130_01/LT0130_01_352_50.tif
5076	LT0130_01	P3	50	363	negative control	negative control	LT0130_01_363	1	1	LT0130_01/LT0130_01_363_50.tif
5077	LT0130_01	P21	50	381	positive control	COPB	LT0130_01_381	1	1	LT0130_01/LT0130_01_381_50.tif
5078	LT0130_01	P24	50	384	positive control	COPB	LT0130_01_384	1	1	LT0130_01/LT0130_01_384_50.tif
5079	LT0130_02	A4	50	4	positive control	ENSG00000149503	LT0130_02_4	1	1	LT0130_02/LT0130_02_4_50.tif
5080	LT0130_02	A15	50	15	negative control	negative control	LT0130_02_15	1	1	LT0130_02/LT0130_02_15_50.tif
5081	LT0130_02	B2	50	26	negative control	negative control	LT0130_02_26	1	1	LT0130_02/LT0130_02_26_50.tif
5082	LT0130_02	C1	50	49	positive control	ENSG00000149503	LT0130_02_49	1	1	LT0130_02/LT0130_02_49_50.tif
5083	LT0130_02	C4	50	52	positive control	ENSG00000149503	LT0130_02_52	1	1	LT0130_02/LT0130_02_52_50.tif
5084	LT0130_02	C15	50	63	negative control	negative control	LT0130_02_63	1	1	LT0130_02/LT0130_02_63_50.tif
5085	LT0130_02	D2	50	74	negative control	negative control	LT0130_02_74	1	1	LT0130_02/LT0130_02_74_50.tif
5086	LT0130_02	N3	50	315	negative control	negative control	LT0130_02_315	1	1	LT0130_02/LT0130_02_315_50.tif
5087	LT0130_02	N21	50	333	positive control	COPB	LT0130_02_333	1	1	LT0130_02/LT0130_02_333_50.tif
5088	LT0130_02	N24	50	336	positive control	COPB	LT0130_02_336	1	1	LT0130_02/LT0130_02_336_50.tif
5089	LT0130_02	O16	50	352	negative control	negative control	LT0130_02_352	1	1	LT0130_02/LT0130_02_352_50.tif
5090	LT0130_02	P3	50	363	negative control	negative control	LT0130_02_363	1	1	LT0130_02/LT0130_02_363_50.tif
5091	LT0130_02	P21	50	381	positive control	COPB	LT0130_02_381	1	1	LT0130_02/LT0130_02_381_50.tif
5092	LT0130_02	P24	50	384	positive control	COPB	LT0130_02_384	1	1	LT0130_02/LT0130_02_384_50.tif
5093	LT0130_41	A4	50	4	positive control	ENSG00000149503	LT0130_41_4	1	1	LT0130_41/LT0130_41_4_50.tif
5094	LT0130_41	A15	50	15	negative control	negative control	LT0130_41_15	1	1	LT0130_41/LT0130_41_15_50.tif
5095	LT0130_41	B2	50	26	negative control	negative control	LT0130_41_26	1	1	LT0130_41/LT0130_41_26_50.tif
5096	LT0130_41	C1	50	49	positive control	ENSG00000149503	LT0130_41_49	1	1	LT0130_41/LT0130_41_49_50.tif
5097	LT0130_41	C4	50	52	positive control	ENSG00000149503	LT0130_41_52	1	1	LT0130_41/LT0130_41_52_50.tif
5098	LT0130_41	C15	50	63	negative control	negative control	LT0130_41_63	1	1	LT0130_41/LT0130_41_63_50.tif
5099	LT0130_41	D2	50	74	negative control	negative control	LT0130_41_74	1	1	LT0130_41/LT0130_41_74_50.tif
5100	LT0130_41	M16	50	304	negative control	negative control	LT0130_41_304	1	1	LT0130_41/LT0130_41_304_50.tif
5101	LT0130_41	N3	50	315	negative control	negative control	LT0130_41_315	1	1	LT0130_41/LT0130_41_315_50.tif
5102	LT0130_41	N21	50	333	positive control	COPB	LT0130_41_333	1	1	LT0130_41/LT0130_41_333_50.tif
5103	LT0130_41	N24	50	336	positive control	COPB	LT0130_41_336	1	1	LT0130_41/LT0130_41_336_50.tif
5104	LT0130_41	O16	50	352	negative control	negative control	LT0130_41_352	1	1	LT0130_41/LT0130_41_352_50.tif
5105	LT0130_41	P3	50	363	negative control	negative control	LT0130_41_363	1	1	LT0130_41/LT0130_41_363_50.tif
5106	LT0130_41	P21	50	381	positive control	COPB	LT0130_41_381	1	1	LT0130_41/LT0130_41_381_50.tif
5107	LT0130_41	P24	50	384	positive control	COPB	LT0130_41_384	1	1	LT0130_41/LT0130_41_384_50.tif
5108	LT0131_01	A15	50	15	negative control	negative control	LT0131_01_15	1	1	LT0131_01/LT0131_01_15_50.tif
5109	LT0131_01	B2	50	26	negative control	negative control	LT0131_01_26	1	1	LT0131_01/LT0131_01_26_50.tif
5110	LT0131_01	C1	50	49	positive control	ENSG00000149503	LT0131_01_49	1	1	LT0131_01/LT0131_01_49_50.tif
5111	LT0131_01	C4	50	52	positive control	ENSG00000149503	LT0131_01_52	1	1	LT0131_01/LT0131_01_52_50.tif
5112	LT0131_01	C15	50	63	negative control	negative control	LT0131_01_63	1	1	LT0131_01/LT0131_01_63_50.tif
5113	LT0131_01	D2	50	74	negative control	negative control	LT0131_01_74	1	1	LT0131_01/LT0131_01_74_50.tif
5114	LT0131_01	M16	50	304	negative control	negative control	LT0131_01_304	1	1	LT0131_01/LT0131_01_304_50.tif
5115	LT0131_01	N3	50	315	negative control	negative control	LT0131_01_315	1	1	LT0131_01/LT0131_01_315_50.tif
5116	LT0131_01	N21	50	333	positive control	COPB	LT0131_01_333	1	1	LT0131_01/LT0131_01_333_50.tif
5117	LT0131_01	N24	50	336	positive control	COPB	LT0131_01_336	1	1	LT0131_01/LT0131_01_336_50.tif
5118	LT0131_01	O16	50	352	negative control	negative control	LT0131_01_352	1	1	LT0131_01/LT0131_01_352_50.tif
5119	LT0131_01	P3	50	363	negative control	negative control	LT0131_01_363	1	1	LT0131_01/LT0131_01_363_50.tif
5120	LT0131_01	P21	50	381	positive control	COPB	LT0131_01_381	1	1	LT0131_01/LT0131_01_381_50.tif
5121	LT0131_01	P24	50	384	positive control	COPB	LT0131_01_384	1	1	LT0131_01/LT0131_01_384_50.tif
5122	LT0131_42	A4	50	4	positive control	ENSG00000149503	LT0131_42_4	1	1	LT0131_42/LT0131_42_4_50.tif
5123	LT0131_42	A15	50	15	negative control	negative control	LT0131_42_15	1	1	LT0131_42/LT0131_42_15_50.tif
5124	LT0131_42	B2	50	26	negative control	negative control	LT0131_42_26	1	1	LT0131_42/LT0131_42_26_50.tif
5125	LT0131_42	C1	50	49	positive control	ENSG00000149503	LT0131_42_49	1	1	LT0131_42/LT0131_42_49_50.tif
