Plate,Well,Frames,Well Number,Control Type,Original Gene Target,Plate_Map_Name,Gene_Replicate,Site,DNA
LT0135_47,P24,50,384,positive control,COPB,LT0135_47_384,1,1,LT0135_47/LT0135_47_384_50.tif
LT0135_48,A4,50,4,positive control,ENSG00000149503,LT0135_48_4,1,1,LT0135_48/LT0135_48_4_50.tif
LT0135_48,A15,50,15,negative control,,LT0135_48_15,1,1,LT0135_48/LT0135_48_15_50.tif
LT0135_48,B2,50,26,negative control,,LT0135_48_26,1,1,LT0135_48/LT0135_48_26_50.tif
LT0135_48,C1,50,49,positive control,ENSG00000149503,LT0135_48_49,1,1,LT0135_48/LT0135_48_49_50.tif
LT0135_48,C4,50,52,positive control,ENSG00000149503,LT0135_48_52,1,1,LT0135_48/LT0135_48_52_50.tif
LT0135_48,C15,50,63,negative control,,LT0135_48_63,1,1,LT0135_48/LT0135_48_63_50.tif
LT0135_48,D2,50,74,negative control,,LT0135_48_74,1,1,LT0135_48/LT0135_48_74_50.tif
LT0135_48,M16,50,304,negative control,,LT0135_48_304,1,1,LT0135_48/LT0135_48_304_50.tif
LT0135_48,N3,50,315,negative control,,LT0135_48_315,1,1,LT0135_48/LT0135_48_315_50.tif
LT0135_48,N21,50,333,positive control,COPB,LT0135_48_333,1,1,LT0135_48/LT0135_48_333_50.tif
LT0135_48,N24,50,336,positive control,COPB,LT0135_48_336,1,1,LT0135_48/LT0135_48_336_50.tif
LT0135_48,O16,50,352,negative control,,LT0135_48_352,1,1,LT0135_48/LT0135_48_352_50.tif
LT0135_48,P3,50,363,negative control,,LT0135_48_363,1,1,LT0135_48/LT0135_48_363_50.tif
LT0135_48,P24,50,384,positive control,COPB,LT0135_48_384,1,1,LT0135_48/LT0135_48_384_50.tif
LT0136_21,A4,50,4,positive control,ENSG00000149503,LT0136_21_4,1,1,LT0136_21/LT0136_21_4_50.tif
LT0136_21,A15,50,15,negative control,,LT0136_21_15,1,1,LT0136_21/LT0136_21_15_50.tif
LT0136_21,B2,50,26,negative control,,LT0136_21_26,1,1,LT0136_21/LT0136_21_26_50.tif
LT0136_21,C1,50,49,positive control,ENSG00000149503,LT0136_21_49,1,1,LT0136_21/LT0136_21_49_50.tif
LT0136_21,C4,50,52,positive control,ENSG00000149503,LT0136_21_52,1,1,LT0136_21/LT0136_21_52_50.tif
LT0136_21,C15,50,63,negative control,,LT0136_21_63,1,1,LT0136_21/LT0136_21_63_50.tif
LT0136_21,D2,50,74,negative control,,LT0136_21_74,1,1,LT0136_21/LT0136_21_74_50.tif
LT0136_21,M16,50,304,negative control,,LT0136_21_304,1,1,LT0136_21/LT0136_21_304_50.tif
LT0136_21,N3,50,315,negative control,,LT0136_21_315,1,1,LT0136_21/LT0136_21_315_50.tif
LT0136_21,O16,50,352,negative control,,LT0136_21_352,1,1,LT0136_21/LT0136_21_352_50.tif
LT0136_21,P3,50,363,negative control,,LT0136_21_363,1,1,LT0136_21/LT0136_21_363_50.tif
LT0136_21,P21,50,381,positive control,COPB,LT0136_21_381,1,1,LT0136_21/LT0136_21_381_50.tif
LT0136_44,A1,50,1,positive control,ENSG00000149503,LT0136_44_1,1,1,LT0136_44/LT0136_44_1_50.tif
LT0136_44,A4,50,4,positive control,ENSG00000149503,LT0136_44_4,1,1,LT0136_44/LT0136_44_4_50.tif
LT0136_44,A15,50,15,negative control,,LT0136_44_15,1,1,LT0136_44/LT0136_44_15_50.tif
LT0136_44,B2,50,26,negative control,,LT0136_44_26,1,1,LT0136_44/LT0136_44_26_50.tif
LT0136_44,C1,50,49,positive control,ENSG00000149503,LT0136_44_49,1,1,LT0136_44/LT0136_44_49_50.tif
LT0136_44,C4,50,52,positive control,ENSG00000149503,LT0136_44_52,1,1,LT0136_44/LT0136_44_52_50.tif
LT0136_44,C15,50,63,negative control,,LT0136_44_63,1,1,LT0136_44/LT0136_44_63_50.tif
LT0136_44,D2,50,74,negative control,,LT0136_44_74,1,1,LT0136_44/LT0136_44_74_50.tif
LT0136_44,M16,50,304,negative control,,LT0136_44_304,1,1,LT0136_44/LT0136_44_304_50.tif
LT0136_44,N3,50,315,negative control,,LT0136_44_315,1,1,LT0136_44/LT0136_44_315_50.tif
LT0136_44,N21,50,333,positive control,COPB,LT0136_44_333,1,1,LT0136_44/LT0136_44_333_50.tif
LT0136_44,N24,50,336,positive control,COPB,LT0136_44_336,1,1,LT0136_44/LT0136_44_336_50.tif
LT0136_44,O16,50,352,negative control,,LT0136_44_352,1,1,LT0136_44/LT0136_44_352_50.tif
LT0136_44,P3,50,363,negative control,,LT0136_44_363,1,1,LT0136_44/LT0136_44_363_50.tif
LT0136_44,P21,50,381,positive control,COPB,LT0136_44_381,1,1,LT0136_44/LT0136_44_381_50.tif
LT0136_44,P24,50,384,positive control,COPB,LT0136_44_384,1,1,LT0136_44/LT0136_44_384_50.tif
LT0136_45,A1,50,1,positive control,ENSG00000149503,LT0136_45_1,1,1,LT0136_45/LT0136_45_1_50.tif
LT0136_45,A4,50,4,positive control,ENSG00000149503,LT0136_45_4,1,1,LT0136_45/LT0136_45_4_50.tif
LT0136_45,A15,50,15,negative control,,LT0136_45_15,1,1,LT0136_45/LT0136_45_15_50.tif
LT0136_45,B2,50,26,negative control,,LT0136_45_26,1,1,LT0136_45/LT0136_45_26_50.tif
LT0136_45,C1,50,49,positive control,ENSG00000149503,LT0136_45_49,1,1,LT0136_45/LT0136_45_49_50.tif
LT0136_45,C4,50,52,positive control,ENSG00000149503,LT0136_45_52,1,1,LT0136_45/LT0136_45_52_50.tif
LT0136_45,C15,50,63,negative control,,LT0136_45_63,1,1,LT0136_45/LT0136_45_63_50.tif
LT0136_45,D2,50,74,negative control,,LT0136_45_74,1,1,LT0136_45/LT0136_45_74_50.tif
LT0136_45,M16,50,304,negative control,,LT0136_45_304,1,1,LT0136_45/LT0136_45_304_50.tif
LT0136_45,N21,50,333,positive control,COPB,LT0136_45_333,1,1,LT0136_45/LT0136_45_333_50.tif
LT0136_45,N24,50,336,positive control,COPB,LT0136_45_336,1,1,LT0136_45/LT0136_45_336_50.tif
LT0136_45,O16,50,352,negative control,,LT0136_45_352,1,1,LT0136_45/LT0136_45_352_50.tif
LT0136_45,P3,50,363,negative control,,LT0136_45_363,1,1,LT0136_45/LT0136_45_363_50.tif
LT0136_45,P21,50,381,positive control,COPB,LT0136_45_381,1,1,LT0136_45/LT0136_45_381_50.tif
LT0136_45,P24,50,384,positive control,COPB,LT0136_45_384,1,1,LT0136_45/LT0136_45_384_50.tif
LT0137_01,A1,50,1,positive control,ENSG00000149503,LT0137_01_1,1,1,LT0137_01/LT0137_01_1_50.tif
LT0137_01,A4,50,4,positive control,ENSG00000149503,LT0137_01_4,1,1,LT0137_01/LT0137_01_4_50.tif
LT0137_01,A15,50,15,negative control,,LT0137_01_15,1,1,LT0137_01/LT0137_01_15_50.tif
LT0137_01,B2,50,26,negative control,,LT0137_01_26,1,1,LT0137_01/LT0137_01_26_50.tif
LT0137_01,C1,50,49,positive control,ENSG00000149503,LT0137_01_49,1,1,LT0137_01/LT0137_01_49_50.tif
LT0137_01,C4,50,52,positive control,ENSG00000149503,LT0137_01_52,1,1,LT0137_01/LT0137_01_52_50.tif
LT0137_01,C15,50,63,negative control,,LT0137_01_63,1,1,LT0137_01/LT0137_01_63_50.tif
LT0137_01,D2,50,74,negative control,,LT0137_01_74,1,1,LT0137_01/LT0137_01_74_50.tif
LT0137_01,M16,50,304,negative control,,LT0137_01_304,1,1,LT0137_01/LT0137_01_304_50.tif
LT0137_01,N3,50,315,negative control,,LT0137_01_315,1,1,LT0137_01/LT0137_01_315_50.tif
LT0137_01,N21,50,333,positive control,COPB,LT0137_01_333,1,1,LT0137_01/LT0137_01_333_50.tif
LT0137_01,N24,50,336,positive control,COPB,LT0137_01_336,1,1,LT0137_01/LT0137_01_336_50.tif
LT0137_01,O16,50,352,negative control,,LT0137_01_352,1,1,LT0137_01/LT0137_01_352_50.tif
LT0137_01,P3,50,363,negative control,,LT0137_01_363,1,1,LT0137_01/LT0137_01_363_50.tif
LT0137_01,P21,50,381,positive control,COPB,LT0137_01_381,1,1,LT0137_01/LT0137_01_381_50.tif
LT0137_01,P24,50,384,positive control,COPB,LT0137_01_384,1,1,LT0137_01/LT0137_01_384_50.tif
LT0137_03,A4,50,4,positive control,ENSG00000149503,LT0137_03_4,1,1,LT0137_03/LT0137_03_4_50.tif
LT0137_03,A15,50,15,negative control,,LT0137_03_15,1,1,LT0137_03/LT0137_03_15_50.tif
LT0137_03,B2,50,26,negative control,,LT0137_03_26,1,1,LT0137_03/LT0137_03_26_50.tif
LT0137_03,C1,50,49,positive control,ENSG00000149503,LT0137_03_49,1,1,LT0137_03/LT0137_03_49_50.tif
LT0137_03,C4,50,52,positive control,ENSG00000149503,LT0137_03_52,1,1,LT0137_03/LT0137_03_52_50.tif
LT0137_03,C15,50,63,negative control,,LT0137_03_63,1,1,LT0137_03/LT0137_03_63_50.tif
LT0137_03,D2,50,74,negative control,,LT0137_03_74,1,1,LT0137_03/LT0137_03_74_50.tif
LT0137_03,M16,50,304,negative control,,LT0137_03_304,1,1,LT0137_03/LT0137_03_304_50.tif
LT0137_03,N3,50,315,negative control,,LT0137_03_315,1,1,LT0137_03/LT0137_03_315_50.tif
LT0137_03,N21,50,333,positive control,COPB,LT0137_03_333,1,1,LT0137_03/LT0137_03_333_50.tif
LT0137_03,N24,50,336,positive control,COPB,LT0137_03_336,1,1,LT0137_03/LT0137_03_336_50.tif
LT0137_03,O16,50,352,negative control,,LT0137_03_352,1,1,LT0137_03/LT0137_03_352_50.tif
LT0137_03,P3,50,363,negative control,,LT0137_03_363,1,1,LT0137_03/LT0137_03_363_50.tif
LT0137_03,P21,50,381,positive control,COPB,LT0137_03_381,1,1,LT0137_03/LT0137_03_381_50.tif
LT0137_03,P24,50,384,positive control,COPB,LT0137_03_384,1,1,LT0137_03/LT0137_03_384_50.tif
LT0137_05,A1,50,1,positive control,ENSG00000149503,LT0137_05_1,1,1,LT0137_05/LT0137_05_1_50.tif
LT0137_05,A4,50,4,positive control,ENSG00000149503,LT0137_05_4,1,1,LT0137_05/LT0137_05_4_50.tif
LT0137_05,A15,50,15,negative control,,LT0137_05_15,1,1,LT0137_05/LT0137_05_15_50.tif
LT0137_05,B2,50,26,negative control,,LT0137_05_26,1,1,LT0137_05/LT0137_05_26_50.tif
LT0137_05,C1,50,49,positive control,ENSG00000149503,LT0137_05_49,1,1,LT0137_05/LT0137_05_49_50.tif
LT0137_05,C4,50,52,positive control,ENSG00000149503,LT0137_05_52,1,1,LT0137_05/LT0137_05_52_50.tif
LT0137_05,C15,50,63,negative control,,LT0137_05_63,1,1,LT0137_05/LT0137_05_63_50.tif
LT0137_05,D2,50,74,negative control,,LT0137_05_74,1,1,LT0137_05/LT0137_05_74_50.tif
LT0137_05,M16,50,304,negative control,,LT0137_05_304,1,1,LT0137_05/LT0137_05_304_50.tif
LT0137_05,N3,50,315,negative control,,LT0137_05_315,1,1,LT0137_05/LT0137_05_315_50.tif
LT0137_05,N21,50,333,positive control,COPB,LT0137_05_333,1,1,LT0137_05/LT0137_05_333_50.tif
LT0137_05,N24,50,336,positive control,COPB,LT0137_05_336,1,1,LT0137_05/LT0137_05_336_50.tif
LT0137_05,O16,50,352,negative control,,LT0137_05_352,1,1,LT0137_05/LT0137_05_352_50.tif
LT0137_05,P3,50,363,negative control,,LT0137_05_363,1,1,LT0137_05/LT0137_05_363_50.tif
LT0137_05,P21,50,381,positive control,COPB,LT0137_05_381,1,1,LT0137_05/LT0137_05_381_50.tif
LT0137_05,P24,50,384,positive control,COPB,LT0137_05_384,1,1,LT0137_05/LT0137_05_384_50.tif
LT0137_44,A1,50,1,positive control,ENSG00000149503,LT0137_44_1,1,1,LT0137_44/LT0137_44_1_50.tif
LT0137_44,A4,50,4,positive control,ENSG00000149503,LT0137_44_4,1,1,LT0137_44/LT0137_44_4_50.tif
LT0137_44,A15,50,15,negative control,,LT0137_44_15,1,1,LT0137_44/LT0137_44_15_50.tif
LT0137_44,B2,50,26,negative control,,LT0137_44_26,1,1,LT0137_44/LT0137_44_26_50.tif
LT0137_44,C1,50,49,positive control,ENSG00000149503,LT0137_44_49,1,1,LT0137_44/LT0137_44_49_50.tif
LT0137_44,C4,50,52,positive control,ENSG00000149503,LT0137_44_52,1,1,LT0137_44/LT0137_44_52_50.tif
LT0137_44,C15,50,63,negative control,,LT0137_44_63,1,1,LT0137_44/LT0137_44_63_50.tif
LT0137_44,D2,50,74,negative control,,LT0137_44_74,1,1,LT0137_44/LT0137_44_74_50.tif
LT0137_44,M16,50,304,negative control,,LT0137_44_304,1,1,LT0137_44/LT0137_44_304_50.tif
LT0137_44,N3,50,315,negative control,,LT0137_44_315,1,1,LT0137_44/LT0137_44_315_50.tif
LT0137_44,N21,50,333,positive control,COPB,LT0137_44_333,1,1,LT0137_44/LT0137_44_333_50.tif
LT0137_44,N24,50,336,positive control,COPB,LT0137_44_336,1,1,LT0137_44/LT0137_44_336_50.tif
LT0137_44,O16,50,352,negative control,,LT0137_44_352,1,1,LT0137_44/LT0137_44_352_50.tif
LT0137_44,P3,50,363,negative control,,LT0137_44_363,1,1,LT0137_44/LT0137_44_363_50.tif
LT0137_44,P21,50,381,positive control,COPB,LT0137_44_381,1,1,LT0137_44/LT0137_44_381_50.tif
LT0137_44,P24,50,384,positive control,COPB,LT0137_44_384,1,1,LT0137_44/LT0137_44_384_50.tif
LT0138_01,A1,50,1,positive control,ENSG00000149503,LT0138_01_1,1,1,LT0138_01/LT0138_01_1_50.tif
LT0138_01,A4,50,4,positive control,ENSG00000149503,LT0138_01_4,1,1,LT0138_01/LT0138_01_4_50.tif
LT0138_01,A15,50,15,negative control,,LT0138_01_15,1,1,LT0138_01/LT0138_01_15_50.tif
LT0138_01,B2,50,26,negative control,,LT0138_01_26,1,1,LT0138_01/LT0138_01_26_50.tif
LT0138_01,C1,50,49,positive control,ENSG00000149503,LT0138_01_49,1,1,LT0138_01/LT0138_01_49_50.tif
LT0138_01,C4,50,52,positive control,ENSG00000149503,LT0138_01_52,1,1,LT0138_01/LT0138_01_52_50.tif
LT0138_01,C15,50,63,negative control,,LT0138_01_63,1,1,LT0138_01/LT0138_01_63_50.tif
LT0138_01,D2,50,74,negative control,,LT0138_01_74,1,1,LT0138_01/LT0138_01_74_50.tif
LT0138_01,M16,50,304,negative control,,LT0138_01_304,1,1,LT0138_01/LT0138_01_304_50.tif
LT0138_01,N3,50,315,negative control,,LT0138_01_315,1,1,LT0138_01/LT0138_01_315_50.tif
LT0138_01,N21,50,333,positive control,COPB,LT0138_01_333,1,1,LT0138_01/LT0138_01_333_50.tif
LT0138_01,N24,50,336,positive control,COPB,LT0138_01_336,1,1,LT0138_01/LT0138_01_336_50.tif
LT0138_01,O16,50,352,negative control,,LT0138_01_352,1,1,LT0138_01/LT0138_01_352_50.tif
LT0138_01,P3,50,363,negative control,,LT0138_01_363,1,1,LT0138_01/LT0138_01_363_50.tif
LT0138_01,P21,50,381,positive control,COPB,LT0138_01_381,1,1,LT0138_01/LT0138_01_381_50.tif
LT0138_01,P24,50,384,positive control,COPB,LT0138_01_384,1,1,LT0138_01/LT0138_01_384_50.tif
LT0138_02,A1,50,1,positive control,ENSG00000149503,LT0138_02_1,1,1,LT0138_02/LT0138_02_1_50.tif
LT0138_02,A4,50,4,positive control,ENSG00000149503,LT0138_02_4,1,1,LT0138_02/LT0138_02_4_50.tif
LT0138_02,A15,50,15,negative control,,LT0138_02_15,1,1,LT0138_02/LT0138_02_15_50.tif
LT0138_02,B2,50,26,negative control,,LT0138_02_26,1,1,LT0138_02/LT0138_02_26_50.tif
LT0138_02,C1,50,49,positive control,ENSG00000149503,LT0138_02_49,1,1,LT0138_02/LT0138_02_49_50.tif
LT0138_02,C4,50,52,positive control,ENSG00000149503,LT0138_02_52,1,1,LT0138_02/LT0138_02_52_50.tif
LT0138_02,C15,50,63,negative control,,LT0138_02_63,1,1,LT0138_02/LT0138_02_63_50.tif
LT0138_02,D2,50,74,negative control,,LT0138_02_74,1,1,LT0138_02/LT0138_02_74_50.tif
LT0138_02,M16,50,304,negative control,,LT0138_02_304,1,1,LT0138_02/LT0138_02_304_50.tif
LT0138_02,N3,50,315,negative control,,LT0138_02_315,1,1,LT0138_02/LT0138_02_315_50.tif
LT0138_02,N21,50,333,positive control,COPB,LT0138_02_333,1,1,LT0138_02/LT0138_02_333_50.tif
LT0138_02,N24,50,336,positive control,COPB,LT0138_02_336,1,1,LT0138_02/LT0138_02_336_50.tif
LT0138_02,O16,50,352,negative control,,LT0138_02_352,1,1,LT0138_02/LT0138_02_352_50.tif
LT0138_02,P3,50,363,negative control,,LT0138_02_363,1,1,LT0138_02/LT0138_02_363_50.tif
LT0138_02,P21,50,381,positive control,COPB,LT0138_02_381,1,1,LT0138_02/LT0138_02_381_50.tif
LT0138_03,A1,50,1,positive control,ENSG00000149503,LT0138_03_1,1,1,LT0138_03/LT0138_03_1_50.tif
LT0138_03,A4,50,4,positive control,ENSG00000149503,LT0138_03_4,1,1,LT0138_03/LT0138_03_4_50.tif
LT0138_03,A15,50,15,negative control,,LT0138_03_15,1,1,LT0138_03/LT0138_03_15_50.tif
LT0138_03,B2,50,26,negative control,,LT0138_03_26,1,1,LT0138_03/LT0138_03_26_50.tif
LT0138_03,C1,50,49,positive control,ENSG00000149503,LT0138_03_49,1,1,LT0138_03/LT0138_03_49_50.tif
LT0138_03,C4,50,52,positive control,ENSG00000149503,LT0138_03_52,1,1,LT0138_03/LT0138_03_52_50.tif
LT0138_03,C15,50,63,negative control,,LT0138_03_63,1,1,LT0138_03/LT0138_03_63_50.tif
LT0138_03,D2,50,74,negative control,,LT0138_03_74,1,1,LT0138_03/LT0138_03_74_50.tif
LT0138_03,M16,50,304,negative control,,LT0138_03_304,1,1,LT0138_03/LT0138_03_304_50.tif
LT0138_03,N3,50,315,negative control,,LT0138_03_315,1,1,LT0138_03/LT0138_03_315_50.tif
LT0138_03,N21,50,333,positive control,COPB,LT0138_03_333,1,1,LT0138_03/LT0138_03_333_50.tif
LT0138_03,N24,50,336,positive control,COPB,LT0138_03_336,1,1,LT0138_03/LT0138_03_336_50.tif
LT0138_03,O16,50,352,negative control,,LT0138_03_352,1,1,LT0138_03/LT0138_03_352_50.tif
LT0138_03,P3,50,363,negative control,,LT0138_03_363,1,1,LT0138_03/LT0138_03_363_50.tif
LT0138_03,P21,50,381,positive control,COPB,LT0138_03_381,1,1,LT0138_03/LT0138_03_381_50.tif
LT0138_03,P24,50,384,positive control,COPB,LT0138_03_384,1,1,LT0138_03/LT0138_03_384_50.tif
LT0138_04,A1,50,1,positive control,ENSG00000149503,LT0138_04_1,1,1,LT0138_04/LT0138_04_1_50.tif
LT0138_04,A4,50,4,positive control,ENSG00000149503,LT0138_04_4,1,1,LT0138_04/LT0138_04_4_50.tif
LT0138_04,A15,50,15,negative control,,LT0138_04_15,1,1,LT0138_04/LT0138_04_15_50.tif
LT0138_04,B2,50,26,negative control,,LT0138_04_26,1,1,LT0138_04/LT0138_04_26_50.tif
LT0138_04,C1,50,49,positive control,ENSG00000149503,LT0138_04_49,1,1,LT0138_04/LT0138_04_49_50.tif
LT0138_04,C4,50,52,positive control,ENSG00000149503,LT0138_04_52,1,1,LT0138_04/LT0138_04_52_50.tif
LT0138_04,C15,50,63,negative control,,LT0138_04_63,1,1,LT0138_04/LT0138_04_63_50.tif
LT0138_04,D2,50,74,negative control,,LT0138_04_74,1,1,LT0138_04/LT0138_04_74_50.tif
LT0138_04,M16,50,304,negative control,,LT0138_04_304,1,1,LT0138_04/LT0138_04_304_50.tif
LT0138_04,N3,50,315,negative control,,LT0138_04_315,1,1,LT0138_04/LT0138_04_315_50.tif
LT0138_04,N21,50,333,positive control,COPB,LT0138_04_333,1,1,LT0138_04/LT0138_04_333_50.tif
LT0138_04,N24,50,336,positive control,COPB,LT0138_04_336,1,1,LT0138_04/LT0138_04_336_50.tif
LT0138_04,O16,50,352,negative control,,LT0138_04_352,1,1,LT0138_04/LT0138_04_352_50.tif
LT0138_04,P3,50,363,negative control,,LT0138_04_363,1,1,LT0138_04/LT0138_04_363_50.tif
LT0138_04,P21,50,381,positive control,COPB,LT0138_04_381,1,1,LT0138_04/LT0138_04_381_50.tif
LT0138_04,P24,50,384,positive control,COPB,LT0138_04_384,1,1,LT0138_04/LT0138_04_384_50.tif
LT0138_46,A1,50,1,positive control,ENSG00000149503,LT0138_46_1,1,1,LT0138_46/LT0138_46_1_50.tif
LT0138_46,A4,50,4,positive control,ENSG00000149503,LT0138_46_4,1,1,LT0138_46/LT0138_46_4_50.tif
LT0138_46,A15,50,15,negative control,,LT0138_46_15,1,1,LT0138_46/LT0138_46_15_50.tif
LT0138_46,B2,50,26,negative control,,LT0138_46_26,1,1,LT0138_46/LT0138_46_26_50.tif
LT0138_46,C1,50,49,positive control,ENSG00000149503,LT0138_46_49,1,1,LT0138_46/LT0138_46_49_50.tif
LT0138_46,C4,50,52,positive control,ENSG00000149503,LT0138_46_52,1,1,LT0138_46/LT0138_46_52_50.tif
LT0138_46,C15,50,63,negative control,,LT0138_46_63,1,1,LT0138_46/LT0138_46_63_50.tif
LT0138_46,D2,50,74,negative control,,LT0138_46_74,1,1,LT0138_46/LT0138_46_74_50.tif
LT0138_46,M16,50,304,negative control,,LT0138_46_304,1,1,LT0138_46/LT0138_46_304_50.tif
LT0138_46,N3,50,315,negative control,,LT0138_46_315,1,1,LT0138_46/LT0138_46_315_50.tif
LT0138_46,N21,50,333,positive control,COPB,LT0138_46_333,1,1,LT0138_46/LT0138_46_333_50.tif
LT0138_46,N24,50,336,positive control,COPB,LT0138_46_336,1,1,LT0138_46/LT0138_46_336_50.tif
LT0138_46,O16,50,352,negative control,,LT0138_46_352,1,1,LT0138_46/LT0138_46_352_50.tif
LT0138_46,P3,50,363,negative control,,LT0138_46_363,1,1,LT0138_46/LT0138_46_363_50.tif
LT0138_46,P21,50,381,positive control,COPB,LT0138_46_381,1,1,LT0138_46/LT0138_46_381_50.tif
LT0138_46,P24,50,384,positive control,COPB,LT0138_46_384,1,1,LT0138_46/LT0138_46_384_50.tif
LT0139_01,A1,50,1,positive control,ENSG00000149503,LT0139_01_1,1,1,LT0139_01/LT0139_01_1_50.tif
LT0139_01,A4,50,4,positive control,ENSG00000149503,LT0139_01_4,1,1,LT0139_01/LT0139_01_4_50.tif
LT0139_01,A15,50,15,negative control,,LT0139_01_15,1,1,LT0139_01/LT0139_01_15_50.tif
LT0139_01,B2,50,26,negative control,,LT0139_01_26,1,1,LT0139_01/LT0139_01_26_50.tif
LT0139_01,C1,50,49,positive control,ENSG00000149503,LT0139_01_49,1,1,LT0139_01/LT0139_01_49_50.tif
LT0139_01,C4,50,52,positive control,ENSG00000149503,LT0139_01_52,1,1,LT0139_01/LT0139_01_52_50.tif
LT0139_01,C15,50,63,negative control,,LT0139_01_63,1,1,LT0139_01/LT0139_01_63_50.tif
LT0139_01,D2,50,74,negative control,,LT0139_01_74,1,1,LT0139_01/LT0139_01_74_50.tif
LT0139_01,M16,50,304,negative control,,LT0139_01_304,1,1,LT0139_01/LT0139_01_304_50.tif
LT0139_01,N3,50,315,negative control,,LT0139_01_315,1,1,LT0139_01/LT0139_01_315_50.tif
LT0139_01,N21,50,333,positive control,COPB,LT0139_01_333,1,1,LT0139_01/LT0139_01_333_50.tif
LT0139_01,N24,50,336,positive control,COPB,LT0139_01_336,1,1,LT0139_01/LT0139_01_336_50.tif
LT0139_01,O16,50,352,negative control,,LT0139_01_352,1,1,LT0139_01/LT0139_01_352_50.tif
LT0139_01,P3,50,363,negative control,,LT0139_01_363,1,1,LT0139_01/LT0139_01_363_50.tif
LT0139_01,P21,50,381,positive control,COPB,LT0139_01_381,1,1,LT0139_01/LT0139_01_381_50.tif
LT0139_01,P24,50,384,positive control,COPB,LT0139_01_384,1,1,LT0139_01/LT0139_01_384_50.tif
LT0139_07,A1,50,1,positive control,ENSG00000149503,LT0139_07_1,1,1,LT0139_07/LT0139_07_1_50.tif
LT0139_07,A4,50,4,positive control,ENSG00000149503,LT0139_07_4,1,1,LT0139_07/LT0139_07_4_50.tif
LT0139_07,A15,50,15,negative control,,LT0139_07_15,1,1,LT0139_07/LT0139_07_15_50.tif
LT0139_07,B2,50,26,negative control,,LT0139_07_26,1,1,LT0139_07/LT0139_07_26_50.tif
LT0139_07,C1,50,49,positive control,ENSG00000149503,LT0139_07_49,1,1,LT0139_07/LT0139_07_49_50.tif
LT0139_07,C4,50,52,positive control,ENSG00000149503,LT0139_07_52,1,1,LT0139_07/LT0139_07_52_50.tif
LT0139_07,C15,50,63,negative control,,LT0139_07_63,1,1,LT0139_07/LT0139_07_63_50.tif
LT0139_07,D2,50,74,negative control,,LT0139_07_74,1,1,LT0139_07/LT0139_07_74_50.tif
LT0139_07,M16,50,304,negative control,,LT0139_07_304,1,1,LT0139_07/LT0139_07_304_50.tif
LT0139_07,N3,50,315,negative control,,LT0139_07_315,1,1,LT0139_07/LT0139_07_315_50.tif
LT0139_07,N21,50,333,positive control,COPB,LT0139_07_333,1,1,LT0139_07/LT0139_07_333_50.tif
LT0139_07,N24,50,336,positive control,COPB,LT0139_07_336,1,1,LT0139_07/LT0139_07_336_50.tif
LT0139_07,O16,50,352,negative control,,LT0139_07_352,1,1,LT0139_07/LT0139_07_352_50.tif
LT0139_07,P3,50,363,negative control,,LT0139_07_363,1,1,LT0139_07/LT0139_07_363_50.tif
LT0139_07,P21,50,381,positive control,COPB,LT0139_07_381,1,1,LT0139_07/LT0139_07_381_50.tif
LT0139_07,P24,50,384,positive control,COPB,LT0139_07_384,1,1,LT0139_07/LT0139_07_384_50.tif
LT0139_08,A1,50,1,positive control,ENSG00000149503,LT0139_08_1,1,1,LT0139_08/LT0139_08_1_50.tif
LT0139_08,A4,50,4,positive control,ENSG00000149503,LT0139_08_4,1,1,LT0139_08/LT0139_08_4_50.tif
LT0139_08,A15,50,15,negative control,,LT0139_08_15,1,1,LT0139_08/LT0139_08_15_50.tif
LT0139_08,B2,50,26,negative control,,LT0139_08_26,1,1,LT0139_08/LT0139_08_26_50.tif
LT0139_08,C1,50,49,positive control,ENSG00000149503,LT0139_08_49,1,1,LT0139_08/LT0139_08_49_50.tif
LT0139_08,C4,50,52,positive control,ENSG00000149503,LT0139_08_52,1,1,LT0139_08/LT0139_08_52_50.tif
LT0139_08,C15,50,63,negative control,,LT0139_08_63,1,1,LT0139_08/LT0139_08_63_50.tif
LT0139_08,D2,50,74,negative control,,LT0139_08_74,1,1,LT0139_08/LT0139_08_74_50.tif
LT0139_08,M16,50,304,negative control,,LT0139_08_304,1,1,LT0139_08/LT0139_08_304_50.tif
LT0139_08,N3,50,315,negative control,,LT0139_08_315,1,1,LT0139_08/LT0139_08_315_50.tif
LT0139_08,N21,50,333,positive control,COPB,LT0139_08_333,1,1,LT0139_08/LT0139_08_333_50.tif
LT0139_08,N24,50,336,positive control,COPB,LT0139_08_336,1,1,LT0139_08/LT0139_08_336_50.tif
LT0139_08,O16,50,352,negative control,,LT0139_08_352,1,1,LT0139_08/LT0139_08_352_50.tif
LT0139_08,P3,50,363,negative control,,LT0139_08_363,1,1,LT0139_08/LT0139_08_363_50.tif
LT0139_08,P21,50,381,positive control,COPB,LT0139_08_381,1,1,LT0139_08/LT0139_08_381_50.tif
LT0139_08,P24,50,384,positive control,COPB,LT0139_08_384,1,1,LT0139_08/LT0139_08_384_50.tif
LT0140_05,A1,50,1,positive control,ENSG00000149503,LT0140_05_1,1,1,LT0140_05/LT0140_05_1_50.tif
LT0140_05,A4,50,4,positive control,ENSG00000149503,LT0140_05_4,1,1,LT0140_05/LT0140_05_4_50.tif
